id,target
292482,2558679.0
143466,1408437.0
278671,1302970.1
79442,914378.25
23650,683272.1
107687,1588660.2
101356,2612986.0
73257,7565859.5
165349,3667221.0
68950,1591637.2
289729,1261348.1
291389,481336.6
235049,2168164.5
99196,1043249.4
5027,5939395.0
264932,2198755.0
266119,8497984.0
205641,1894677.4
81785,2380110.5
3565,3538769.0
84825,3544048.8
216523,3078983.2
142188,780964.1
271577,6764342.5
117052,3269705.0
148627,4333815.0
5526,4007191.2
96697,825794.0
281257,3879455.5
13630,2388426.0
225483,645946.94
75000,912104.9
118004,5501505.5
197999,5162345.5
31797,1719736.2
299635,727500.1
291513,6149482.0
264498,3808769.2
241165,442769.75
232195,429462.44
59564,1393711.9
232229,705253.2
100798,7110664.5
59968,3730535.8
147658,2625960.2
290335,4276519.5
116096,3942669.2
40003,1261765.4
252064,773506.4
246613,2471384.2
51761,1330561.8
118973,3222013.0
155875,484405.62
227838,2170075.0
225000,3828977.5
40705,545200.4
54960,796003.1
202062,3091532.8
136557,3425620.0
62500,427893.84
33564,1143064.2
28405,835470.3
112810,6343292.0
11669,861855.44
101214,737673.25
71095,1705424.9
29656,419735.6
39040,1294182.5
116067,611056.4
200547,396022.88
178871,518822.6
218877,5632128.0
247880,5702386.0
233770,821192.3
163887,3118095.5
258707,588304.1
142130,2545407.2
179157,618386.4
266639,3890748.0
62220,2686411.8
141856,2071058.6
109353,1015806.94
124528,660290.8
52472,977431.06
45107,2703162.8
219920,1930847.5
55906,2546543.0
16157,2149781.8
4565,1525858.8
277074,1450738.9
296626,2573247.5
150905,1715571.5
250815,2369386.5
227014,2503938.0
177626,907624.94
273985,2138409.2
101399,951699.25
151368,4912754.5
155329,7127904.5
130238,891491.9
16916,504120.62
21348,806174.94
88905,510912.7
188046,2330041.8
231424,2467745.8
156182,2097957.2
10151,6770890.5
169424,714459.8
183964,966064.44
212051,3088993.8
91163,1626362.6
272,2954796.5
253058,1749646.4
64858,3348919.2
233121,1139369.9
143118,7438726.5
128915,456211.2
275002,853549.8
87537,3177204.8
247139,3142440.5
1183,457931.06
225735,5517294.5
233566,3599062.0
6254,2002378.1
153521,856388.9
144838,1381353.6
81536,1783836.5
84009,1104452.5
198291,2489040.0
224081,5173203.0
125029,1289488.2
134261,5869465.5
287258,2311739.2
126001,414725.03
94596,2844476.0
51444,1192780.6
146290,1809931.2
82672,3679003.2
111868,2206202.2
262295,418433.0
54521,520898.8
189559,1451376.9
120885,1378554.6
129727,3980810.5
177685,1246431.1
283292,684962.1
10481,3698306.2
181078,302654.9
43414,628114.25
30174,302711.2
194333,5619565.5
181513,9680750.0
9489,3776672.0
174921,1120874.4
225265,2122351.2
277508,1059572.1
285893,5854374.5
221329,3681851.0
167746,2401013.8
59420,2954577.0
119795,4857015.5
195023,1232105.9
160598,1523052.5
36993,2128150.8
86567,3368347.5
2384,4830519.0
156774,1246135.6
43000,2427884.8
44527,4231793.5
223085,3578539.5
136367,3048078.5
146558,4724635.5
264334,1167838.5
224077,2529214.8
172510,6798564.5
131558,3868985.2
143419,1449539.1
29042,1880423.8
237162,1085994.6
101714,1863926.2
138693,635802.56
53235,2855279.8
215156,340659.44
179008,358086.84
36438,3370879.0
187826,839785.75
26753,577325.2
290650,556469.3
191555,582965.8
252700,3797787.5
228454,930441.7
119569,1204911.4
223463,1131874.4
103910,4594159.0
187157,2946670.2
153472,847309.3
24081,1886092.8
153757,3898050.5
166753,2766349.2
59387,7487812.5
27196,2710649.2
253258,2784170.5
21452,1726256.2
107625,2152821.0
88980,1890406.9
97824,555346.4
133948,1498364.8
29601,902048.7
48646,791834.94
35675,2244625.8
80482,3737264.8
211471,2983803.8
202804,1561791.0
271078,730149.44
216754,4326535.5
93460,1830170.5
88931,3013854.0
43826,1799837.1
776,3717737.2
100535,2477112.0
281380,5983696.5
103552,2250557.0
212972,9507656.0
140221,2766208.0
216055,3027457.8
42455,5855229.5
59125,825171.1
270020,4226257.0
61076,3637345.0
162012,1545615.6
250067,5273604.0
269276,3479548.0
9224,821376.06
163519,2046354.9
251284,4125820.5
286653,2868802.2
128173,1413393.6
67157,1138915.9
30853,3698940.8
40684,1147185.0
194822,462415.97
17600,620549.44
252202,1081823.5
79365,2932791.0
271610,3232994.8
95210,737921.8
106689,4032165.2
222778,5975769.5
158587,3466353.8
194934,1926628.2
236921,1723045.0
135820,1698808.6
184552,6972875.0
147030,5415364.5
175269,3345219.8
2863,731524.0
265896,2279259.0
197963,1919174.6
175936,1637438.0
139278,1553601.5
205482,5068648.0
23661,228049.83
92784,3083004.5
75214,2608323.5
149785,414623.97
239638,6456827.5
268034,850758.94
21477,2334681.8
8492,2542313.8
94788,575785.44
176996,2264941.8
127422,2285112.0
104942,629391.7
178957,5521350.0
208687,2474115.2
87724,7084255.0
132305,1861419.1
195049,974210.44
160316,1043875.6
52256,1036533.9
295207,6177103.0
179583,1862792.0
154318,5823156.0
78364,6487658.0
203250,3551730.5
70914,2219315.2
129987,296903.2
34399,4618474.0
129311,633114.94
920,238280.17
204807,1494997.2
259895,1013572.5
91533,10179572.0
177133,1965166.8
58428,4193216.8
63952,340976.6
138003,994990.25
173322,2254139.2
115768,1159797.6
167056,2792971.0
36723,1835495.9
13633,2342709.0
62237,1342619.0
207178,3376298.0
58310,2766681.0
154640,1153989.9
66480,2466081.5
269183,493006.94
100844,4092390.5
167140,815285.8
110789,2402255.5
53612,4937737.0
11885,2581769.5
122594,4184671.2
159410,3097867.5
245985,1217676.2
33868,4634723.5
214924,3518243.2
231467,4962101.0
227899,1151422.9
45130,860459.06
173449,1633424.9
277365,3478407.0
166262,504109.6
51492,353086.03
63369,1258236.2
41890,1032163.1
92148,3624139.8
20546,1383800.1
283312,2689709.8
187558,1677503.4
174491,3969797.5
270441,2912737.0
250839,2578362.2
191654,1641670.9
241318,3342911.2
99048,3576369.8
31929,5311240.0
97970,2219774.8
267818,1003082.0
234982,3414329.5
66700,4973511.5
203234,3123409.5
246068,2614640.0
288498,7105945.0
189247,1855421.1
78182,3557493.2
240903,3308327.0
263428,929459.6
40813,1077921.8
35596,2616971.0
184320,4503352.5
15832,755453.2
48681,1556566.2
104970,1303168.1
61527,1769235.6
250452,4390831.5
162856,2239294.0
286486,8608542.0
40599,993818.4
55056,5720960.5
7865,2778499.8
45538,594587.6
125431,8293332.0
45062,2883370.5
164063,2252812.8
29750,2395292.2
140358,1926592.8
125265,1084918.4
171181,7014695.0
295333,2745409.0
236839,3369232.0
108513,480981.22
286137,500501.12
87923,1429592.1
192756,4962217.5
60206,7020617.5
256511,924568.3
3335,3506562.8
8639,1217012.4
78718,2356329.2
78786,1497792.6
32726,4929524.0
297675,1781999.6
174978,2552533.2
80956,1164727.1
230720,6289830.0
234321,1459947.5
89293,3334601.2
216196,2037111.5
62346,1585540.5
107055,1583937.6
164955,6847637.0
79309,9779776.0
293926,5703421.0
188846,1714378.0
185090,3514369.8
19937,1527583.9
12233,1086307.2
271975,760695.0
12761,1723446.4
83733,900703.3
133651,2831410.8
45333,3520731.2
165869,1048156.8
202406,2483958.0
246487,1670332.8
237336,721850.1
46374,6578932.0
221675,7194431.0
153219,935906.44
149729,244090.95
299770,1953835.8
116911,2670914.8
247542,4856481.5
194287,1729162.4
218296,3855815.5
2088,1190988.1
298800,1742674.2
258616,1772772.9
70568,658228.44
49441,1426290.9
232646,3675203.0
280280,749238.8
66362,623349.5
210040,2147582.2
285146,2208840.5
284501,2926923.2
111135,1231384.9
203131,849619.25
23923,1195263.8
281290,479082.34
248488,2858028.8
71625,3191235.0
68992,4699833.0
31921,460913.44
249585,4297288.5
85667,1848878.0
2388,4846973.5
112812,2080584.2
168462,2885634.5
211400,1199927.1
186450,2778398.2
155920,3961997.2
216619,911218.9
103958,3000748.5
223778,191812.1
141435,970138.4
148917,921271.8
96194,1641242.2
266475,430295.38
152957,5643848.0
25686,2533987.2
254245,633134.44
107173,1765556.2
10767,3995732.8
81686,1689116.6
75385,962089.9
183963,4404158.0
210433,1051727.8
58975,1304156.0
141888,603299.4
284862,3440738.8
243406,3394258.0
39441,6363763.5
96830,1965207.6
43530,1151171.4
167359,1883595.6
98493,477046.78
85846,6351898.0
201726,1102290.9
69857,2193613.2
90287,2981309.2
193347,4245725.0
91146,2358782.8
97075,875133.1
106025,3205893.0
185833,5453196.5
241989,1347386.4
218278,1855763.8
125314,1363872.1
248531,3973440.0
49106,767952.44
149405,1953981.8
32196,4319694.5
248277,3067446.2
6354,3662000.8
280464,4716663.0
292895,781045.5
156590,755625.8
53614,290097.5
277734,846040.2
239956,3678583.2
90097,1959795.4
215689,6116680.0
103372,1582777.4
110928,3083980.8
180639,3651998.2
259192,4365390.0
253965,4543148.0
233402,1860483.9
138556,923327.3
172847,2304755.0
275407,932542.4
60912,6761759.5
20158,6688594.5
181785,1892925.0
141277,3560060.0
159749,1639438.1
216505,3797504.0
51692,1366936.6
110358,2193002.2
24030,991458.0
155094,1441860.1
154900,3696263.8
146723,4641697.5
295401,5382561.5
276018,1107067.4
166158,2896523.2
38161,4312627.0
47905,1964629.6
57561,1644026.6
174918,1562826.0
190691,2302131.8
88998,886117.75
295060,1233152.8
93101,6412443.0
96734,2211425.0
262931,2766631.0
278622,1455028.6
135706,2028970.4
99084,550500.2
199951,2100456.8
170016,2187016.2
235810,2674863.2
159686,536256.75
211268,1688299.6
249817,977127.75
265742,2190060.5
63494,906170.7
147043,1108026.8
131298,2316406.8
30003,1411905.0
46113,823887.4
166834,2279026.5
110812,1676650.9
49208,2404416.8
67578,1701761.4
151420,4455917.0
250304,1748974.6
83831,11235132.0
134647,3922028.2
19482,7001643.0
193726,7795648.0
236936,1485453.9
175956,4773655.0
245764,5830749.0
163330,370328.8
81638,2499006.8
233156,11955100.0
278512,2399483.5
239159,3498361.8
250970,770633.7
292887,567051.7
174937,2508112.2
251115,4197252.5
203383,3468029.8
216409,2701277.2
67457,3920013.5
258515,348807.1
110339,3812838.8
286645,4019927.8
236426,1679215.0
80245,1451711.5
172215,2729267.5
282720,2582612.2
72849,1142490.5
149086,1441815.6
220870,10097460.0
122708,3313151.0
58245,1712560.1
173013,428049.97
195421,1592100.6
81522,3165956.5
167938,6520887.0
128428,2644705.0
45524,2018534.4
19840,850876.25
199482,617082.4
1131,654221.8
41877,1319181.4
115055,885046.3
50959,2028058.9
254555,2943710.2
103501,275856.4
161375,4197511.5
239377,7062362.0
189893,2979361.0
182321,1045492.25
269711,4844530.0
277298,4840249.0
85814,679630.06
92299,1820631.5
261061,782187.0
221619,1575651.9
145519,2929129.0
169722,749984.0
32106,824292.44
70742,4243179.0
260159,1490066.6
60139,487366.88
95955,4852983.0
156417,513281.28
278191,2680960.2
197890,2560148.0
98254,2981621.0
185834,1190078.6
88334,1592449.8
292804,880890.8
136000,4581304.0
241975,437304.5
277222,3416204.0
170454,711203.9
231584,1013300.6
140425,2304782.8
291164,914560.5
89332,446106.94
282598,206986.5
27863,2198244.2
225099,3842983.0
238641,584232.44
103876,2039826.9
255026,2314767.8
176043,4372204.5
135644,368365.56
198710,1645059.9
290493,5526178.5
151820,3633687.5
122558,534764.56
77486,4820361.5
299539,5639374.5
215970,3155863.0
126261,2379274.0
297448,1973237.1
284471,5265802.0
114096,1107692.8
167209,2663086.0
2268,1644589.1
224994,530064.56
285732,1797001.1
144822,-453446.1
75421,2712334.5
2997,568229.56
250211,3637274.2
106789,1600977.6
278443,1307087.1
134982,814902.06
33989,2345520.0
93524,2398762.8
95151,3093438.2
225901,567943.56
47389,1146648.5
266306,8904092.0
189498,1246365.1
17632,2673677.0
231702,2034844.1
272291,1636181.2
243121,2079342.4
74287,478798.7
55436,3458945.2
145471,5257490.0
145981,1689225.8
174734,519941.47
276119,2685743.0
65590,7871640.5
82857,2168848.2
299437,409313.94
94470,985002.8
73320,1340996.0
24966,2631711.0
51187,1060912.1
297180,442720.34
16412,2484003.2
283550,8336561.5
177806,3872991.0
160050,4684241.0
22212,1830824.8
73109,3435508.2
242930,6193738.5
116673,954759.94
103468,3318817.5
253224,1454113.6
94949,2038251.5
18722,3648516.5
80716,3179759.8
145590,1029700.56
140300,596735.94
213195,1405167.4
194526,4323871.5
152369,4412332.0
6922,429715.72
228055,3123499.2
235945,1396733.8
260456,853640.5
255389,1215042.6
272085,1654426.2
266917,1097407.5
222847,6075243.5
180735,2384316.2
119009,1316654.9
77344,1376590.0
115129,2997612.5
170178,2470295.5
170776,1568852.8
230671,950102.2
90143,6860827.5
231693,2792303.5
41285,6789039.5
239231,1161588.5
163012,7292963.5
105537,4777566.0
15827,2505536.8
466,797451.56
174286,1436821.8
43107,728823.2
4754,2658709.2
102320,2954129.5
254782,3588895.2
284628,532202.7
60691,1822173.0
126375,1556304.9
104780,668000.5
261695,2117943.0
181111,4341997.5
190482,1061357.1
244768,2090462.0
153064,2492146.5
217467,3132093.2
112533,3491981.5
285322,4203330.5
282304,6193165.5
143438,1314970.4
238635,5327927.0
179497,5519249.0
155578,419424.6
151146,1413390.8
224948,3342518.8
82326,2818945.8
156643,902590.94
118143,2973507.2
272299,1743642.6
151727,1687200.0
12068,552211.94
13845,356435.72
173028,1742171.1
107884,6585872.5
121176,1280372.6
132415,1927450.2
287943,1250339.2
232152,4273928.0
196266,1951195.8
258391,2462992.2
129616,2706552.2
144743,7244440.0
968,3749794.5
166053,2557428.0
17389,5647396.5
19593,2800329.8
207129,844944.9
177081,1870683.1
150059,2654777.2
212185,998523.4
118551,3368525.0
52459,1564951.8
218665,872277.94
63751,3013582.2
214180,1618264.9
50432,1495455.9
3281,2582241.5
186202,734569.5
95371,4344576.5
124137,2846235.5
132619,1233998.9
256244,1250818.1
218554,1009706.0
224772,8247851.5
8911,3033764.2
244781,359920.12
161019,4027610.8
200238,1437810.0
238520,2336194.0
210953,1310205.0
221573,1597129.4
13847,1936078.8
234351,1660392.1
204280,895407.8
152361,1278623.9
138000,521357.62
19141,619066.2
112552,1392543.5
233896,630165.3
133234,4931470.0
80703,5844700.5
95480,671863.0
160392,383832.34
161856,5067412.5
293441,2043189.5
174632,2108374.2
226007,4226994.0
37241,1144430.5
265396,4934390.0
212843,1541236.8
210046,990198.7
274818,1766377.6
147241,2197088.0
12750,961557.3
298070,5754883.5
115026,2218311.2
266067,1206012.0
18871,6672604.5
174730,4052118.0
114326,1698504.8
68742,394797.7
289,1721048.4
200634,1092386.4
65513,2510120.8
198099,5622880.5
145147,422119.0
9515,629304.8
166622,1043943.75
77953,914045.9
287430,1108798.4
148097,3637494.2
133520,5662863.0
204207,654646.0
160232,4876667.5
140457,4092802.0
281338,4829870.0
295776,6152756.5
25511,737870.06
224958,2517309.5
210877,502224.22
29509,2143967.0
239059,602395.56
243060,1401901.8
67640,3335574.8
253342,802771.44
65236,700002.6
256187,2883775.2
260837,558408.06
229211,3901209.0
65870,812233.06
121743,2123213.8
62599,2852658.5
94227,969546.7
112006,3862920.0
287283,3300998.5
157919,3134718.5
155114,539533.06
124752,373247.62
135324,2876364.2
24001,2195378.5
181648,979596.1
223698,5800992.0
144703,723239.06
204101,1910866.4
83158,2715183.5
123470,2111031.8
139638,864413.0
135507,4838305.0
208326,1760923.2
212939,3547894.2
137387,735982.8
290806,5872583.5
187801,865062.06
89833,844314.25
168582,1730280.4
118775,2618228.0
209881,2027593.8
214372,3978484.2
123584,2621469.5
257996,569328.5
191888,1126947.9
186863,4466307.5
170763,1426791.2
192366,2036806.2
8629,1835134.5
97542,2247182.5
149319,6539814.5
69026,2343234.5
61227,2868326.0
57628,4486250.5
54033,8870112.0
12668,2774842.0
64900,979968.2
128036,4466365.0
19487,2002727.1
154915,4110006.5
270891,1395261.6
59677,2664900.5
201051,3185544.5
273502,1255777.5
140543,1505757.2
11943,3881605.2
242120,1221670.8
296833,6073117.0
63373,2095994.6
169419,3655912.0
280977,6778883.5
265263,569430.2
113383,4591018.0
108823,1472309.0
296116,1492042.2
298423,2312220.0
56750,1287859.8
217962,4198263.0
96020,592137.0
202706,3130195.5
227847,686719.75
149243,770923.2
114903,9661286.0
259226,4070325.8
266237,4403523.5
281964,1582523.6
252805,2817840.5
55418,1060984.0
143664,4508679.0
81513,1501420.6
188881,2390115.8
119576,364438.8
115839,4929736.5
124576,2452129.2
254067,1139596.4
53455,6051720.5
118629,538937.9
95749,4571477.0
6753,397779.62
119857,2685111.5
228531,1834079.8
223558,2974631.2
272991,9340540.0
79172,518798.47
95451,1265041.9
294475,1630385.5
18795,2184677.2
23288,2723561.8
215004,1131072.8
267654,1892240.2
169388,5233646.5
90359,1175954.4
181351,910597.56
33467,1622402.2
215434,894510.4
81287,1712453.8
252837,859380.4
249198,4367035.5
166489,1214949.2
263795,2686240.0
147553,2227549.5
10971,4407054.0
102672,819663.7
216503,478688.88
104885,1610389.8
150885,6298054.0
211315,760523.25
98798,2180709.8
227656,4860609.0
247498,1031549.0
254968,493247.94
7138,4795868.5
162368,6216385.5
47852,2949310.2
6711,2979792.0
35173,5106032.5
49846,1830766.9
0,1417958.5
65961,238496.7
296646,1278765.8
156124,2381222.2
215666,2443830.5
241659,3782323.8
166047,649589.3
84324,1551652.2
10932,2443198.0
27287,6120814.5
155468,1147047.2
195308,528884.5
178731,848695.7
295356,3101198.8
262024,6834061.5
74887,665412.25
102310,2608050.2
286619,1917309.0
250021,4633701.0
37518,2708832.8
270921,3591137.2
77283,1114477.2
121022,690118.7
65706,547668.44
178840,10537838.0
238982,7972047.0
42458,2472840.5
137944,2605204.2
234749,888159.9
225331,3706221.8
165747,1965821.9
243685,7916660.0
263228,2636373.8
270681,3070475.2
120316,1314717.9
265057,969015.44
248451,3411010.2
140519,703958.94
181006,3253158.5
75375,858258.56
82270,854675.25
267432,2470030.8
248261,1811045.2
89705,5528185.0
252648,2885862.5
198833,1926117.6
188648,7699740.5
13009,2495231.2
48518,384407.78
18998,2941250.2
91185,8132979.5
236909,457383.3
57637,2726892.8
295094,7411594.5
156457,4062609.8
57518,1143870.4
250205,1850084.5
240206,793046.56
145515,3513222.2
78194,1160047.6
54267,9584370.0
202170,3292056.2
123868,2756010.8
245388,1777934.1
20491,3137705.0
102634,4752875.0
252193,1022153.94
202225,5999309.0
6138,532317.5
167215,2439022.2
20660,6242580.5
208184,654221.25
261809,4574512.5
38048,682246.0
219722,7964151.5
177282,1591595.2
210308,1002436.9
128632,1319612.0
177653,1419192.5
195648,5149801.5
139034,1103565.5
228489,4750970.0
187501,953732.6
249052,2881398.8
140161,3129951.0
78805,578200.8
204553,937926.4
269550,650373.3
68327,2113590.5
178271,648587.3
96035,2859590.0
140093,412349.16
73487,3287977.2
196345,668281.06
287337,454418.28
217345,740760.1
194707,1487131.8
232848,941480.06
445,1655189.0
92121,8195562.5
126899,545948.2
299392,513382.75
203137,3938179.8
66517,1717065.0
186958,1401720.6
87422,605237.44
218491,2967556.5
102440,2706348.0
189425,7962216.5
218429,4646576.5
258814,1135188.1
138099,629793.3
161471,1491792.8
9259,618576.4
257078,756080.9
240578,1180836.1
31388,974797.75
22800,2261692.5
196445,4654818.5
261648,1203293.2
237278,2575170.2
48323,407600.4
237703,2263646.5
11533,2054612.1
39941,3060739.5
218890,4380381.0
29722,1198342.8
204754,2326844.0
275155,1830969.0
185118,1102869.5
85465,1579935.5
17747,1550589.0
209026,1402208.6
222425,5962364.0
99113,5376744.5
290012,2391910.5
103198,2472296.5
227518,488884.1
221038,795916.7
124107,3046500.2
233699,712709.8
55727,2075281.1
156446,2159123.2
175070,933469.44
32631,3216002.0
47188,1281659.9
53874,699394.4
215893,2265184.2
250748,1591723.2
299783,4819168.5
252849,1378060.9
244895,4180249.2
81364,696080.4
142044,2589003.2
291399,686836.6
57092,2655508.2
227472,2697376.0
215347,1310859.9
113848,3528709.8
203498,343530.8
17091,1393840.8
230981,1082686.9
193294,1413436.1
88565,2027896.2
78357,5499420.5
20322,10786772.0
206590,3313548.5
38220,1005305.7
2485,4316839.5
174307,3409798.8
184022,681045.1
122220,1325485.9
39667,2194785.5
140015,731393.9
16098,2449335.0
183771,6085431.0
239836,814537.2
31300,2197359.2
25696,1223552.1
240431,2109046.0
192211,662273.7
156973,1780247.8
12944,4546261.0
299169,598441.5
270073,1292716.6
296403,1099765.5
255243,802203.06
222057,1027717.3
40652,5639731.5
145730,6026356.0
210672,1288159.0
187610,9251664.0
127154,6187553.0
249115,960246.94
196570,3569740.0
97478,4978209.5
254646,1241890.9
229806,1575020.5
270654,8248333.5
57612,8476778.0
299571,1287598.9
127320,1967542.6
48298,6243951.5
164119,2195264.8
194927,4767196.0
48319,3667713.8
274520,3741593.8
232104,731546.7
80673,1714469.4
297752,1936806.4
18258,2524623.0
271332,4093950.0
209413,1454613.1
154656,6426000.5
276053,2056760.8
178234,1377524.0
219877,1933571.0
39687,6461822.5
231775,2862653.5
272980,953277.7
162265,1195191.2
64647,3566781.0
120663,5219025.5
64331,6631245.5
222776,3853951.2
258055,710460.1
247742,9314486.0
179093,462418.72
240859,5163705.5
77742,1010538.3
34250,646837.4
299610,562182.56
286023,2329896.0
176956,4642971.5
162333,8156735.0
228610,1550601.2
240675,975837.9
120116,605511.44
169983,487692.16
193810,600480.3
187552,733346.1
236724,2003262.9
95818,1399848.9
61156,1658463.9
48174,8066556.0
223330,2281844.5
150628,388864.75
238273,3844640.5
197288,276593.22
269217,1511060.2
87854,426987.66
131165,536108.9
154010,1391818.2
24018,5625441.5
2231,3197962.0
223706,3385403.2
96807,6491345.0
81351,87352.26
286872,708328.44
27879,5306074.0
1995,1338192.6
295085,1095953.2
85371,3022662.8
124079,5137843.0
128659,1167019.1
299718,6885550.0
298132,712225.44
227124,2175499.0
204708,3811103.2
192999,2308701.8
117850,1064725.5
270743,1587231.2
23530,2100529.2
250515,2076851.9
171845,1850141.0
294909,894965.1
177799,3266040.0
126906,1127974.1
175991,1792855.4
298941,2344183.8
60466,1989032.2
106727,1666553.6
214588,10252948.0
241782,1304859.0
114170,1593685.9
6959,1474599.4
37191,8479450.0
280283,2350743.8
85965,443158.12
108594,7762162.5
263528,7351787.5
277951,416192.6
287587,671242.3
82507,2925360.8
276980,3205217.8
50639,9580542.0
179928,2109296.8
125249,2327957.5
181302,1906651.4
104593,2449433.2
54564,6161058.0
166553,1785229.5
161154,485035.16
110501,1133274.2
286636,2158558.0
233850,852479.25
235582,2206549.8
68498,3483377.5
118572,3263154.2
124406,533856.06
211030,3045135.2
251730,1945010.4
42857,3935387.8
20746,1748941.4
115834,1245762.4
132295,623362.7
125600,5415932.5
144120,1798978.8
213227,3632416.5
96625,1042473.5
16131,1304638.4
279331,5693250.0
9200,652575.06
224528,1689438.5
254688,4521143.5
236730,3133292.2
9709,1111736.8
65451,5219610.0
155884,-298444.66
193511,2995522.5
163524,3580072.0
60604,7610458.5
188123,1892337.0
58298,1356100.8
279984,902943.1
12916,3613148.0
294978,5328995.5
44723,1469860.5
202607,5069004.0
142877,836748.8
29556,500591.25
184315,1080242.4
62464,1817375.4
50334,501577.66
225601,1172080.9
295325,1926428.1
196101,656258.8
114983,2231637.0
107238,1486846.2
203855,1222154.2
37083,835120.8
35844,518045.62
260992,2387660.8
265113,1349506.5
238587,2427509.0
15579,5595662.5
89918,1600341.9
192855,2686494.8
14960,435673.66
19249,3212374.5
243921,5629886.5
256136,1771584.2
131328,3495861.2
237132,2319940.0
25478,3091840.2
255134,2434735.2
156687,2579579.5
111230,517881.6
39092,1688534.6
87541,1313543.5
247259,565696.0
265982,1392672.8
105163,1215778.0
162684,6866336.0
251885,2719997.0
261335,5199849.5
108201,2605682.8
97576,2737312.5
172235,796321.44
138209,2531749.8
154786,1579647.1
213462,1346384.9
50268,1265145.0
226929,4504304.5
114603,2074860.5
118855,1424134.4
64315,1333391.9
6274,2288984.2
251358,365524.22
136995,691594.3
225006,2049515.4
71073,6803242.5
262535,1213324.6
156011,5070102.5
148093,2209322.2
7862,2734906.2
240827,968517.8
179538,619096.8
151617,3524457.8
227141,1225626.4
120762,1219853.0
138109,1886481.4
231454,1614326.0
179934,580335.5
190268,1591373.9
293431,777295.1
26367,937544.7
141344,801358.06
144291,2558126.5
24359,1601632.5
202939,2916578.2
74203,1344198.2
139860,1910081.0
30023,1100138.2
274860,1838414.5
280186,9939112.0
61992,1364993.6
61431,4701229.0
75215,737607.2
254826,2034909.9
284605,2219219.8
74238,2870207.5
19495,1384530.6
224286,1618892.8
37866,2996695.8
187183,686694.75
209654,3689740.2
287891,564182.06
213068,1629954.1
11610,1200569.6
250682,1740123.8
51331,1093430.1
37055,398971.94
163069,1075453.2
281926,1777493.9
48745,6617340.0
263407,1100928.8
255030,543252.2
58065,269068.0
67502,4618596.0
163473,1366116.4
170312,537148.1
203766,2886297.0
31707,3963667.2
123186,1220733.8
232269,4715862.0
77650,866988.3
230447,2024584.2
56512,1753207.5
255047,2260756.0
10912,3466982.0
262009,2673762.0
194179,1264806.6
221266,3451978.8
223759,1369775.2
90582,4489401.5
214866,2085166.1
133474,2411917.5
266659,1816882.8
298430,2356361.0
91122,1473258.6
153797,1213503.0
60408,4793174.0
40778,711669.06
1870,944662.4
6114,2393943.2
208937,2022376.0
227580,305714.22
170869,1291656.4
847,3489292.5
1688,4252869.0
18957,1075634.6
153418,922880.4
190895,958887.3
266828,4145060.2
200197,625570.44
78933,893273.8
79182,4500553.5
272149,5722394.0
203929,3875649.8
246852,3003377.2
266640,2406882.2
187811,1973393.8
234159,1137357.6
49859,1038138.6
175213,329884.5
296673,770709.6
71414,7359568.5
260031,1221825.4
263497,3427454.8
9160,2246374.5
73164,3330841.8
192461,861380.1
158190,3084415.0
30502,1198460.0
154859,2424929.8
244949,2058145.8
209561,425401.34
128586,1840595.6
171154,3233340.5
55938,1733802.8
171060,3388212.8
198474,1408371.2
276094,3093918.8
67424,3579448.0
260790,2420266.2
97698,5162644.0
286,419164.1
269397,3010889.8
275876,502233.44
262907,2942032.2
242071,6909206.5
115844,2970834.5
250382,1219447.8
189467,2945602.2
284414,2193553.8
133796,1953856.9
10030,1056263.2
58241,2945391.0
1643,1474800.8
100686,4994960.0
24571,4774168.0
16732,1982887.4
31083,6979894.5
97451,1481141.6
95686,2475105.8
282357,3155156.0
31070,2266759.0
19697,963389.25
124651,559143.44
75552,2004493.9
172733,1716188.4
116762,691355.06
164463,1476387.4
45020,1982631.0
172676,960981.6
7982,2665541.0
211927,2676584.2
7117,1540143.9
279901,1182671.6
293505,2824472.2
75914,1799528.2
235738,2625256.0
293101,1695561.4
34080,2648923.5
66183,3379580.0
167395,4607577.0
47516,1571502.9
173245,1630994.8
3001,1398535.9
120001,561063.7
9303,714818.0
86505,572540.25
252770,3193757.0
203825,788559.25
207269,3659560.2
284299,846707.7
79743,1442097.4
135245,1457496.4
37078,1812202.4
230075,575834.06
96223,5845836.5
284115,6208933.5
74043,1513360.1
286101,1144285.6
243487,887331.6
26829,5395717.0
270240,875972.3
256955,1883330.9
86282,1519470.4
48140,402816.56
247992,771418.6
36872,296420.47
61566,2986576.5
254010,3018337.0
1491,3077007.2
55567,2130911.0
278509,3138524.0
107842,1165310.8
209326,975796.2
232370,5134001.0
142747,1280589.9
172941,2280297.5
21214,1829651.0
100375,633954.2
228473,4990578.5
230898,4752883.5
155564,5909855.0
95251,539574.44
62530,829098.94
107583,1717608.5
58159,2151079.5
147831,2251397.2
26995,3557969.0
5812,3751425.8
160575,215051.88
253481,1887986.9
81091,444171.66
97510,532350.8
206578,2981088.5
96222,1639088.9
176834,3763636.0
254859,1622816.1
78314,1795280.1
83520,414356.94
85135,548211.5
86354,1943698.4
144050,3142196.2
287121,344575.66
223541,4120753.8
213310,2226913.8
252912,1052039.9
65061,3575571.8
183124,312513.5
92293,714827.06
276293,1531458.9
49081,1462768.4
280248,637460.1
69173,4232145.0
26944,1364554.8
247868,1185424.4
132945,1212659.0
